Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Company Size,Job Title,Role,Company,Min_experience,Max_experience,Average_experience,Average_Salary
2385135207668321,5 to 8 Years,M.Tech,$60K-$118K,"Washington, D.C.",USA,37,-95,18595,Customer Success Manager,Account Manager,Tata Consultancy Services (TCS),5,8,6.5,89000
1528714401824470,1 to 8 Years,M.Com,$56K-$123K,"Washington, D.C.",USA,37,-95,49405,Investment Analyst,Portfolio Manager,PepsiCo,1,8,4.5,89500
2483142673745779,1 to 14 Years,BCA,$63K-$81K,"Washington, D.C.",USA,37,-95,16624,Administrative Assistant,Data Entry Specialist,Havells India,1,14,7.5,72000
217790974572027,2 to 9 Years,MBA,$55K-$104K,"Washington, D.C.",USA,37,-95,118542,Customer Service Manager,Service Quality Assurance Manager,Petronet LNG,2,9,5.5,79500
1352582549318334,4 to 14 Years,M.Com,$55K-$124K,"Washington, D.C.",USA,37,-95,91338,Systems Administrator,IT Support Specialist,ConocoPhillips,4,14,9.0,89500
477963738447781,0 to 14 Years,B.Tech,$55K-$92K,"Washington, D.C.",USA,37,-95,20336,UX Researcher,User Researcher,Godrej Consumer Products Limited,0,14,7.0,73500
138163901503708,0 to 8 Years,M.Com,$64K-$130K,"Washington, D.C.",USA,37,-95,134048,Investment Banker,Investment Portfolio Manager,Peter Kiewit Sons,0,8,4.0,97000
1347465379808513,4 to 9 Years,PhD,$55K-$81K,"Washington, D.C.",USA,37,-95,58443,HR Manager,Human Resources Director,Hershey,4,9,6.5,68000
127761192798762,1 to 12 Years,B.Com,$57K-$92K,"Washington, D.C.",USA,37,-95,51315,Event Planner,Corporate Event Planner,Electrocomponents,1,12,6.5,74500
268493543212012,1 to 11 Years,BA,$56K-$84K,"Washington, D.C.",USA,37,-95,124877,Civil Engineer,Transportation Engineer,Southwestern Energy,1,11,6.0,70000
1426816484576570,1 to 10 Years,M.Com,$56K-$123K,"Washington, D.C.",USA,37,-95,74111,Financial Advisor,Retirement Planner,Dr. Reddy's Laboratories,1,10,5.5,89500
3009073081944112,4 to 14 Years,B.Com,$62K-$115K,"Washington, D.C.",USA,37,-95,25667,Back-End Developer,Server Developer,Keurig Dr Pepper Inc.,4,14,9.0,88500
3048890267377718,4 to 8 Years,PhD,$62K-$95K,"Washington, D.C.",USA,37,-95,23567,Network Administrator,Network Engineer,Eli Lilly,4,8,6.0,78500
2527686818260235,0 to 10 Years,B.Com,$57K-$122K,"Washington, D.C.",USA,37,-95,55825,Digital Marketing Specialist,SEO Specialist,Origin Energy,0,10,5.0,89500
575125273040375,2 to 15 Years,M.Com,$57K-$123K,"Washington, D.C.",USA,37,-95,98385,Investment Banker,Investment Portfolio Manager,The Kraft Heinz Company,2,15,8.5,90000
2818889119645861,2 to 14 Years,PhD,$59K-$97K,"Washington, D.C.",USA,37,-95,56302,Content Writer,Content Strategist,BMW Group,2,14,8.0,78000
83687521546498,4 to 11 Years,MBA,$64K-$102K,"Washington, D.C.",USA,37,-95,37398,Java Developer,Java Web Application Developer,Victrex,4,11,7.5,83000
188439025243710,0 to 14 Years,MCA,$55K-$102K,"Washington, D.C.",USA,37,-95,25532,Business Analyst,Healthcare Business Analyst,Cardinal Health,0,14,7.0,78500
1870053702944048,4 to 9 Years,BCA,$55K-$107K,"Washington, D.C.",USA,37,-95,32699,Back-End Developer,API Developer,China Evergrande Group,4,9,6.5,81000
2507744420644023,3 to 9 Years,BA,$63K-$85K,"Washington, D.C.",USA,37,-95,22944,Public Relations Specialist,Brand PR Specialist,DaVita,3,9,6.0,74000
1190371806248744,4 to 12 Years,PhD,$65K-$95K,"Washington, D.C.",USA,37,-95,24712,Software Architect,Enterprise Architect,RWE AG,4,12,8.0,80000
3079248270533280,3 to 9 Years,M.Com,$56K-$82K,"Washington, D.C.",USA,37,-95,64575,UX/UI Designer,Interaction Designer,Kohl's,3,9,6.0,69000
1897990936007692,2 to 13 Years,B.Com,$61K-$105K,"Washington, D.C.",USA,37,-95,110394,Account Director,Account Strategist,Hindustan Zinc,2,13,7.5,83000
3068704026433284,5 to 12 Years,BA,$60K-$118K,"Washington, D.C.",USA,37,-95,51995,SEM Specialist,Search Engine Marketer,Symrise AG,5,12,8.5,89000
677918459696176,0 to 15 Years,B.Tech,$62K-$97K,"Washington, D.C.",USA,37,-95,113389,Office Manager,Administrative Manager,State Street,0,15,7.5,79500
949376437572940,0 to 10 Years,MBA,$60K-$85K,"Washington, D.C.",USA,37,-95,34177,Investment Banker,Mergers and Acquisitions Advisor,Nordstrom,0,10,5.0,72500
59384074148764,5 to 9 Years,MCA,$55K-$105K,"Washington, D.C.",USA,37,-95,64006,Social Media Coordinator,Content Creator,Legal & General Group,5,9,7.0,80000
2902181592465120,0 to 12 Years,M.Com,$65K-$108K,"Washington, D.C.",USA,37,-95,97490,Investment Banker,Mergers and Acquisitions Advisor,Avnet,0,12,6.0,86500
962642271641806,4 to 10 Years,M.Com,$63K-$90K,"Washington, D.C.",USA,37,-95,37123,Systems Analyst,IT Analyst,National Australia Bank (NAB),4,10,7.0,76500
2546569037081840,0 to 15 Years,BBA,$60K-$83K,"Washington, D.C.",USA,37,-95,64084,Legal Secretary,Court Clerk,Sinopharm Group,0,15,7.5,71500
656847503246043,4 to 11 Years,MBA,$56K-$108K,"Washington, D.C.",USA,37,-95,113344,Financial Controller,Finance Manager,"McCormick & Company, Incorporated",4,11,7.5,82000
728247882828707,5 to 12 Years,M.Tech,$64K-$96K,"Washington, D.C.",USA,37,-95,122179,SEO Analyst,SEO Content Strategist,TIAA,5,12,8.5,80000
1681130728457549,3 to 8 Years,BA,$60K-$106K,"Washington, D.C.",USA,37,-95,34625,Tax Consultant,International Tax Consultant,Global Payments,3,8,5.5,83000
1834657407582,3 to 12 Years,BBA,$60K-$109K,"Washington, D.C.",USA,37,-95,14429,Software Engineer,Frontend Developer,Science Applications International,3,12,7.5,84500
1836513628713624,4 to 9 Years,BA,$63K-$112K,"Washington, D.C.",USA,37,-95,82003,UX Researcher,UX Strategist,Nestle India,4,9,6.5,87500
469029113541306,4 to 9 Years,MBA,$59K-$113K,"Washington, D.C.",USA,37,-95,17858,Tax Consultant,Personal Tax Consultant,Apple,4,9,6.5,86000
1509804061469691,3 to 14 Years,M.Tech,$57K-$130K,"Washington, D.C.",USA,37,-95,44555,Procurement Specialist,Procurement Coordinator,Fuchs Petrolub SE,3,14,8.5,93500
460223775733905,1 to 12 Years,B.Tech,$57K-$119K,"Washington, D.C.",USA,37,-95,91362,Social Media Manager,Community Manager,NextEra Energy,1,12,6.5,88000
1690429081619168,4 to 12 Years,BCA,$58K-$96K,"Washington, D.C.",USA,37,-95,109018,HR Generalist,HR Coordinator,ABM Industries,4,12,8.0,77000
1838630998098782,3 to 9 Years,M.Com,$58K-$115K,"Washington, D.C.",USA,37,-95,17572,Paralegal,Real Estate Paralegal,Celanese,3,9,6.0,86500
2859589564697194,2 to 12 Years,MBA,$65K-$117K,"Washington, D.C.",USA,37,-95,65867,SEO Analyst,Technical SEO Analyst,HeidelbergCement AG,2,12,7.0,91000
1048124023315685,2 to 15 Years,M.Tech,$62K-$102K,"Washington, D.C.",USA,37,-95,57626,Physical Therapist,Geriatric Physical Therapist,Petrofac,2,15,8.5,82000
1130625984458801,3 to 13 Years,BCA,$64K-$96K,"Washington, D.C.",USA,37,-95,74119,HR Manager,Human Resources Director,Amphenol,3,13,8.0,80000
2371810919023580,4 to 9 Years,M.Tech,$65K-$104K,"Washington, D.C.",USA,37,-95,125460,Digital Marketing Specialist,Social Media Manager,Burberry Group,4,9,6.5,84500
1746930169959602,4 to 12 Years,MCA,$61K-$92K,"Washington, D.C.",USA,37,-95,84769,Registered Nurse,Charge Nurse,U.S. Bancorp,4,12,8.0,76500
1127052727445715,4 to 14 Years,M.Tech,$63K-$104K,"Washington, D.C.",USA,37,-95,57040,Environmental Consultant,Sustainability Consultant,3i Group,4,14,9.0,83500
1442223724602297,3 to 14 Years,M.Com,$60K-$120K,"Washington, D.C.",USA,37,-95,41902,Physical Therapist,Geriatric Physical Therapist,Marathon Oil,3,14,8.5,90000
1010758588051098,4 to 12 Years,PhD,$65K-$125K,"Washington, D.C.",USA,37,-95,19837,Veterinarian,Exotic Animal Veterinarian,Consolidated Edison,4,12,8.0,95000
1501437088722646,1 to 12 Years,MCA,$64K-$94K,"Washington, D.C.",USA,37,-95,12665,Software Architect,Solution Architect,China Construction Bank,1,12,6.5,79000
2993982943079622,4 to 12 Years,B.Tech,$55K-$118K,"Washington, D.C.",USA,37,-95,18939,Software Tester,Automation Tester,Micron Technology,4,12,8.0,86500
1891762362882966,2 to 12 Years,B.Tech,$62K-$120K,"Washington, D.C.",USA,37,-95,32578,Pharmaceutical Sales Representative,Territory Sales Manager,Quest Diagnostics,2,12,7.0,91000
968383250059586,0 to 11 Years,BA,$60K-$112K,"Washington, D.C.",USA,37,-95,107890,Dental Hygienist,Dental Public Health Hygienist,Compass Group,0,11,5.5,86000
1659343760259631,3 to 11 Years,M.Com,$55K-$108K,"Washington, D.C.",USA,37,-95,129848,Content Writer,Copywriter,Playtech,3,11,7.0,81500
2235362859733828,4 to 10 Years,BA,$62K-$101K,"Washington, D.C.",USA,37,-95,108017,Legal Assistant,Paralegal,Tata Consumer Products,4,10,7.0,81500
446405670716098,3 to 13 Years,MBA,$63K-$125K,"Washington, D.C.",USA,37,-95,36193,Software Engineer,Backend Developer,Marks & Spencer,3,13,8.0,94000
856487662668468,0 to 15 Years,B.Com,$59K-$121K,"Washington, D.C.",USA,37,-95,31983,Market Research Analyst,Market Researcher,New Oriental Education & Technology Group,0,15,7.5,90000
2470839683628386,1 to 14 Years,BCA,$63K-$117K,"Washington, D.C.",USA,37,-95,122537,Art Teacher,Art Education Coordinator,Merck,1,14,7.5,90000
2979038436363174,3 to 11 Years,MCA,$58K-$87K,"Washington, D.C.",USA,37,-95,123959,Software Engineer,Backend Developer,Nike,3,11,7.0,72500
3077428396836239,4 to 8 Years,M.Com,$61K-$104K,"Washington, D.C.",USA,37,-95,127070,Marketing Specialist,Digital Marketing Specialist,Westpac Banking Corporation,4,8,6.0,82500
2565124981598611,3 to 14 Years,MCA,$57K-$111K,"Washington, D.C.",USA,37,-95,38887,Aerospace Engineer,Aircraft Design Engineer,Standard Chartered,3,14,8.5,84000
1388594926567101,2 to 8 Years,BBA,$57K-$124K,"Washington, D.C.",USA,37,-95,74859,Procurement Coordinator,Purchasing Coordinator,Gree Electric Appliances,2,8,5.0,90500
1029192396090503,4 to 12 Years,BCA,$58K-$110K,"Washington, D.C.",USA,37,-95,103579,Finance Manager,Financial Planning Manager,Coal India Limited,4,12,8.0,84000
1744033235055804,4 to 9 Years,B.Tech,$56K-$95K,"Washington, D.C.",USA,37,-95,108351,Web Developer,Full-Stack Developer,Tesla,4,9,6.5,75500
249127629713096,3 to 15 Years,BBA,$61K-$121K,"Washington, D.C.",USA,37,-95,132366,Financial Analyst,Financial Planner,Quanta Services,3,15,9.0,91000
1973798129468083,0 to 12 Years,BCA,$58K-$127K,"Washington, D.C.",USA,37,-95,117583,Civil Engineer,Structural Engineer,Marathon Oil,0,12,6.0,92500
1451842188182755,2 to 15 Years,B.Com,$58K-$127K,"Washington, D.C.",USA,37,-95,29220,Chemical Analyst,Analytical Chemist,Allianz SE,2,15,8.5,92500
1827449842045019,3 to 11 Years,B.Tech,$57K-$98K,"Washington, D.C.",USA,37,-95,66434,Research Analyst,Social Science Researcher,UFP Industries,3,11,7.0,77500
940479647171243,4 to 10 Years,B.Com,$57K-$92K,"Washington, D.C.",USA,37,-95,131844,Art Director,Visual Designer,Mutual of Omaha Insurance,4,10,7.0,74500
380874460103695,5 to 14 Years,BA,$61K-$110K,"Washington, D.C.",USA,37,-95,90957,Legal Secretary,Court Clerk,Alibaba Health Information Technology,5,14,9.5,85500
2439075324943425,2 to 9 Years,MCA,$65K-$100K,"Washington, D.C.",USA,37,-95,104156,Research Scientist,Senior Researcher,Experian,2,9,5.5,82500
1631817339453784,4 to 9 Years,B.Tech,$63K-$115K,"Washington, D.C.",USA,37,-95,13585,Data Analyst,Data Quality Analyst,TD Synnex,4,9,6.5,89000
2180681941446899,2 to 15 Years,M.Tech,$64K-$128K,"Washington, D.C.",USA,37,-95,72471,Human Resources Manager,Talent Acquisition Manager,Western Union Company,2,15,8.5,96000
1191740215491227,4 to 11 Years,MBA,$55K-$117K,"Washington, D.C.",USA,37,-95,109681,SEM Specialist,Search Engine Marketer,Molson Coors Beverage,4,11,7.5,86000
2904386503842367,4 to 11 Years,M.Com,$65K-$106K,"Washington, D.C.",USA,37,-95,21302,Inventory Analyst,Inventory Control Specialist,WESCO International,4,11,7.5,85500
2042600393236429,5 to 11 Years,MBA,$63K-$96K,"Washington, D.C.",USA,37,-95,63184,Software Engineer,Frontend Developer,Unum Group,5,11,8.0,79500
558949895815306,2 to 10 Years,BCA,$56K-$80K,"Washington, D.C.",USA,37,-95,60451,Nurse Practitioner,Acute Care Nurse Practitioner,Bajaj Finance,2,10,6.0,68000
605843383031066,0 to 11 Years,B.Com,$64K-$107K,"Washington, D.C.",USA,37,-95,107263,Web Designer,Frontend Web Designer,Northern Star Resources,0,11,5.5,85500
2690053537108328,5 to 14 Years,B.Tech,$61K-$121K,"Washington, D.C.",USA,37,-95,12718,Teacher,Special Education Teacher,Muthoot Finance,5,14,9.5,91000
59729231686434,2 to 8 Years,MCA,$60K-$122K,"Washington, D.C.",USA,37,-95,41958,Supply Chain Manager,Demand Planner,Taylor Morrison Home,2,8,5.0,91000
677720424189958,4 to 15 Years,MCA,$61K-$110K,"Washington, D.C.",USA,37,-95,24928,Landscape Designer,Sustainable Landscape Specialist,Dixons Carphone,4,15,9.5,85500
2863203662197416,1 to 8 Years,B.Com,$62K-$118K,"Washington, D.C.",USA,37,-95,23354,Business Development Manager,Market Expansion Manager,Peter Kiewit Sons,1,8,4.5,90000
2155235117384387,3 to 12 Years,M.Com,$64K-$80K,"Washington, D.C.",USA,37,-95,134192,Customer Support Specialist,Customer Success Manager,EnLink Midstream,3,12,7.5,72000
1410229095923923,3 to 10 Years,M.Com,$60K-$94K,"Washington, D.C.",USA,37,-95,22775,Systems Engineer,Cloud Systems Engineer,Western & Southern Financial Group,3,10,6.5,77000
150917119439405,1 to 9 Years,M.Tech,$60K-$80K,"Washington, D.C.",USA,37,-95,77202,Environmental Consultant,Environmental Impact Analyst,Sartorius AG,1,9,5.0,70000
1502653022517980,2 to 13 Years,BA,$55K-$84K,"Washington, D.C.",USA,37,-95,21650,Marketing Analyst,Data Analyst,Downer Group,2,13,7.5,69500
1310830695742185,0 to 8 Years,BA,$60K-$111K,"Washington, D.C.",USA,37,-95,71304,Architect,Sustainable Design Specialist,UFP Industries,0,8,4.0,85500
19512277622667,5 to 12 Years,PhD,$63K-$108K,"Washington, D.C.",USA,37,-95,71331,Structural Engineer,Bridge Engineer,SpartanNash,5,12,8.5,85500
2785568254348245,2 to 15 Years,BCA,$64K-$85K,"Washington, D.C.",USA,37,-95,127498,SEO Analyst,Technical SEO Analyst,Grasim Industries,2,15,8.5,74500
609522382067658,3 to 12 Years,MCA,$60K-$108K,"Washington, D.C.",USA,37,-95,58495,Family Lawyer,Child Custody Lawyer,Andersons,3,12,7.5,84000
2001095492589533,3 to 11 Years,B.Com,$56K-$107K,"Washington, D.C.",USA,37,-95,65862,Marketing Director,Marketing Communications Director,Arthur J. Gallagher,3,11,7.0,81500
1340378630673116,0 to 15 Years,M.Tech,$58K-$129K,"Washington, D.C.",USA,37,-95,30906,Litigation Attorney,Family Law Attorney,Standard Chartered,0,15,7.5,93500
1723548664060907,3 to 8 Years,BCA,$65K-$97K,"Washington, D.C.",USA,37,-95,78310,SEM Specialist,Search Engine Marketer,United Airlines Holdings,3,8,5.5,81000
1994549345249851,0 to 9 Years,M.Com,$63K-$100K,"Washington, D.C.",USA,37,-95,113631,Marketing Manager,Product Marketing Manager,L3Harris Technologies,0,9,4.5,81500
1116007436056277,0 to 10 Years,PhD,$63K-$106K,"Washington, D.C.",USA,37,-95,81835,Legal Assistant,Paralegal,Republic Services,0,10,5.0,84500
1977462889307852,4 to 13 Years,B.Tech,$63K-$111K,"Washington, D.C.",USA,37,-95,46113,QA Analyst,Software QA Tester,Bharti Airtel,4,13,8.5,87000
104384369881646,1 to 13 Years,PhD,$62K-$104K,"Washington, D.C.",USA,37,-95,119483,Environmental Engineer,Sustainability Specialist,China Evergrande Group,1,13,7.0,83000
1540611400190487,0 to 9 Years,B.Com,$60K-$89K,"Washington, D.C.",USA,37,-95,99985,Process Engineer,Industrial Engineer,Ebay,0,9,4.5,74500
2764691416337381,2 to 14 Years,M.Tech,$57K-$103K,"Washington, D.C.",USA,37,-95,54921,Tax Consultant,Business Tax Consultant,Avis Budget Group,2,14,8.0,80000
2780117233822526,1 to 9 Years,B.Com,$58K-$126K,"Washington, D.C.",USA,37,-95,43336,SEO Specialist,SEO Analyst,Walgreens Boots Alliance,1,9,5.0,92000
600253507261661,5 to 9 Years,BCA,$56K-$126K,"Washington, D.C.",USA,37,-95,96651,Paralegal,Litigation Paralegal,Corning,5,9,7.0,91000
2615397025086067,2 to 9 Years,M.Tech,$63K-$93K,"Washington, D.C.",USA,37,-95,62709,Data Entry Clerk,Record Keeper,Global Payments,2,9,5.5,78000
1071828803491683,0 to 11 Years,M.Com,$60K-$91K,"Washington, D.C.",USA,37,-95,70471,Software Engineer,Frontend Developer,Eaton Corporation plc,0,11,5.5,75500
1757677472985645,3 to 8 Years,M.Tech,$64K-$92K,"Washington, D.C.",USA,37,-95,62754,Electrical Engineer,Electronics Hardware Engineer,Williams-Sonoma,3,8,5.5,78000
1743114694441512,5 to 14 Years,PhD,$59K-$128K,"Washington, D.C.",USA,37,-95,106319,SEO Specialist,SEO Analyst,Halma,5,14,9.5,93500
2990811338990281,3 to 13 Years,BBA,$56K-$104K,"Washington, D.C.",USA,37,-95,119213,Network Engineer,Network Administrator,Hero MotoCorp,3,13,8.0,80000
1371849185367400,5 to 12 Years,BCA,$59K-$85K,"Washington, D.C.",USA,37,-95,65083,Systems Engineer,Cloud Systems Engineer,Ameren,5,12,8.5,72000
866157061406917,2 to 13 Years,BBA,$60K-$104K,"Washington, D.C.",USA,37,-95,50689,Family Nurse Practitioner,Geriatric Nurse Practitioner,Liberty Mutual Insurance Group,2,13,7.5,82000
2092487583551872,4 to 10 Years,PhD,$62K-$81K,"Washington, D.C.",USA,37,-95,28524,Systems Administrator,IT Support Specialist,Occidental Petroleum,4,10,7.0,71500
1591290983524031,0 to 15 Years,M.Com,$60K-$124K,"Washington, D.C.",USA,37,-95,111909,Procurement Manager,Supplier Diversity Manager,Broadcom,0,15,7.5,92000
882793905104123,5 to 10 Years,BA,$56K-$95K,"Washington, D.C.",USA,37,-95,12743,Software Tester,Automation Tester,Intertek Group,5,10,7.5,75500
1064154841318110,2 to 13 Years,B.Com,$56K-$120K,"Washington, D.C.",USA,37,-95,35374,Financial Planner,Tax Planner,3i Group,2,13,7.5,88000
848274272392880,2 to 10 Years,BBA,$64K-$106K,"Washington, D.C.",USA,37,-95,125622,Project Coordinator,Construction Project Coordinator,Stryker,2,10,6.0,85000
516937789371513,4 to 8 Years,MCA,$56K-$86K,"Washington, D.C.",USA,37,-95,80666,Social Media Manager,Social Media Analyst,Santos Limited,4,8,6.0,71000
3000273451385859,5 to 9 Years,MBA,$62K-$105K,"Washington, D.C.",USA,37,-95,14698,Data Entry Clerk,Record Keeper,Toll Brothers,5,9,7.0,83500
1129665316231230,5 to 10 Years,B.Tech,$60K-$81K,"Washington, D.C.",USA,37,-95,67750,Investment Banker,Financial Analyst,JD Sports Fashion,5,10,7.5,70500
1978539852514583,5 to 10 Years,MBA,$56K-$101K,"Washington, D.C.",USA,37,-95,86796,Business Development Manager,Sales Manager,Gilead Sciences,5,10,7.5,78500
2483348897148743,1 to 14 Years,BA,$59K-$92K,"Washington, D.C.",USA,37,-95,22310,Mechanical Engineer,Mechanical Design Engineer,BJ's Wholesale Club,1,14,7.5,75500
2080658367944438,3 to 8 Years,B.Com,$62K-$94K,"Washington, D.C.",USA,37,-95,49288,Copywriter,Creative Copywriter,Seven Group Holdings,3,8,5.5,78000
3025181244451051,1 to 8 Years,M.Tech,$56K-$104K,"Washington, D.C.",USA,37,-95,124825,HR Manager,Human Resources Director,MetLife,1,8,4.5,80000
1498461000272762,3 to 14 Years,MBA,$64K-$123K,"Washington, D.C.",USA,37,-95,93598,Marketing Director,Marketing Communications Director,Western Digital,3,14,8.5,93500
2334825453583812,4 to 15 Years,M.Tech,$60K-$125K,"Washington, D.C.",USA,37,-95,121924,Business Analyst,Data Business Analyst,Hindustan Petroleum Corporation Limited (HPCL),4,15,9.5,92500
2809641989061222,1 to 10 Years,PhD,$58K-$99K,"Washington, D.C.",USA,37,-95,62027,Marketing Analyst,Data Analyst,Berger Paints India Limited,1,10,5.5,78500
2122809237498665,1 to 13 Years,MBA,$64K-$89K,"Washington, D.C.",USA,37,-95,13161,Data Entry Clerk,Record Keeper,Hartford Financial Services Group,1,13,7.0,76500
1694669962252887,1 to 13 Years,BA,$57K-$124K,"Washington, D.C.",USA,37,-95,36740,Electrical Engineer,Electronics Hardware Engineer,Australia and New Zealand Banking Group (ANZ),1,13,7.0,90500
2058416252592625,5 to 12 Years,PhD,$63K-$91K,"Washington, D.C.",USA,37,-95,46016,Web Developer,Frontend Web Developer,Amgen,5,12,8.5,77000
176205671816756,1 to 13 Years,BA,$58K-$93K,"Washington, D.C.",USA,37,-95,131615,Brand Ambassador,Brand Promoter,Caesars Entertainment,1,13,7.0,75500
1595303416138802,4 to 14 Years,MBA,$61K-$127K,"Washington, D.C.",USA,37,-95,71781,UX/UI Designer,User Experience Designer,Prudential Financial,4,14,9.0,94000
2071146057229353,0 to 9 Years,B.Com,$55K-$127K,"Washington, D.C.",USA,37,-95,106470,Dental Hygienist,Dental Hygiene Educator,Valero Energy,0,9,4.5,91000
1578426716583189,3 to 13 Years,M.Tech,$63K-$95K,"Washington, D.C.",USA,37,-95,47898,Legal Counsel,Corporate Attorney,Carvana,3,13,8.0,79000
2083970761760172,1 to 12 Years,B.Com,$56K-$107K,"Washington, D.C.",USA,37,-95,122871,Quality Assurance Analyst,Quality Assurance Manager,NTPC Limited,1,12,6.5,81500
466207855861945,3 to 13 Years,M.Tech,$55K-$123K,"Washington, D.C.",USA,37,-95,58592,Art Director,Art Curator,Berkshire Hathaway,3,13,8.0,89000
3069578283232410,3 to 11 Years,BA,$56K-$98K,"Washington, D.C.",USA,37,-95,34371,Network Engineer,Network Administrator,Verizon Communications,3,11,7.0,77000
